trace_id,timestamp,domain,latency_ms,is_error
3fd150c28e3bb2560105adc0d11464ae,2026-08-25T02:04:52.191665+00:00,site_latency,254.17,False
af57e54b9d7308441c28081a79aa7572,2026-08-25T02:04:52.665551+00:00,api_generic,120.47,False
241e205431f3be6ae92a2ece0e7263f7,2026-08-25T02:04:53.069240+00:00,api_generic,97.73,False
304cd0ddb6411adbd156e543ca583a5e,2026-08-25T02:04:52.668545+00:00,site_latency,398.17,False
a491ce704cd3604eec406f0a1b8e2d40,2026-08-25T02:04:52.979388+00:00,api_generic,116.99,False
9d24951c040f6b6244b8198ce87ecf67,2026-08-25T02:04:52.817376+00:00,pix,88.88,False
e65d6a17a803b1c8502ebf3b413ded41,2026-08-25T02:04:52.758544+00:00,checkout,506.93,False
dccd90fa9ae9836db18484e911e2c664,2026-08-25T02:04:51.669690+00:00,site_latency,97.71,False
398ed88a5dcb2c94e5fbbccb4972d425,2026-08-25T02:04:52.664633+00:00,checkout,512.39,False
8d104cea41566035fd39331c13523e9b,2026-08-25T02:04:52.215371+00:00,checkout,444.15,False
6e9aef5b6816757e0d48972570e70697,2026-08-25T02:04:51.925691+00:00,site_latency,438.23,False
f0ca87d5d93a0a358e46735d151e01f1,2026-08-25T02:04:52.804150+00:00,checkout,299.41,False
974667bdedfbe3fdc31866e510327ec2,2026-08-25T02:04:52.659052+00:00,site_latency,488.08,False
c84e817d7c0f5f2b78c873c3cd79b058,2026-08-25T02:04:52.257076+00:00,pix,117.58,False
5ff615215d1fb6889b98f47b90084c83,2026-08-25T02:04:52.566393+00:00,checkout,569.41,False
5aa26425cddf80f09dd8e61fa92533d1,2026-08-25T02:04:51.894333+00:00,api_generic,65.26,False
35d0f3211be53919b003a52d3208666f,2026-08-25T02:04:52.978917+00:00,checkout,120.79,False
300f9d250022d51151ea23521c244139,2026-08-25T02:04:52.894970+00:00,pix,82.74,False
63c4b9becb38cd21f7bd211abe4b8a13,2026-08-25T02:04:52.061080+00:00,site_latency,70.39,False
5e009b62ee878a03de5195ff92a72581,2026-08-25T02:04:52.266541+00:00,api_generic,490.31,False
c08e0048b08fcd71e0ff57162b6d0597,2026-08-25T02:04:52.668216+00:00,checkout,498.32,False
a556f9fc90323e3d938c813a4933285e,2026-08-25T02:04:51.953035+00:00,checkout,413.19,False
a9381613518a1bd51794c94e4cbdd71b,2026-08-25T02:04:53.461088+00:00,api_generic,67.73,False
9a3b06a0ffb9cc1e553362e19f848f84,2026-08-25T02:04:51.666814+00:00,site_latency,459.1,False
c5f1f6d55a4b8d4ee956544c20550fed,2026-08-25T02:04:51.764207+00:00,checkout,612.69,False
07408177cf9fbd3658c1e0580bf6edbb,2026-08-25T02:04:53.067475+00:00,pix,98.86,False
4c5526c9a66fed6f4647b9abcaba8014,2026-08-25T02:04:51.800520+00:00,site_latency,103.23,False
6fb3e5407c521dbcd5a7ecb6f16c4abd,2026-08-25T02:04:52.097105+00:00,pix,74.44,False
6252b114532697ab0d39f1260be9b780,2026-08-25T02:04:52.860205+00:00,pix,190.27,False
e010266479bff3d57a1bea5b3ec2f61f,2026-08-25T02:04:52.924656+00:00,site_latency,59.3,False
5094541a803317715bec75b269124c6f,2026-08-25T02:04:53.250502+00:00,site_latency,205.87,False
cfcbc023bddfeb818bbd638031f5d2a9,2026-08-25T02:04:52.580381+00:00,site_latency,106.95,False
d791e9a23b6c51aa437c9378b9f349cf,2026-08-25T02:04:52.918256+00:00,api_generic,89.84,False
ae09c4625fa8b7ffec263f6c798e5c42,2026-08-25T02:04:53.010817+00:00,checkout,497.93,False
d4f12d0f4db98a4cc013ce902a29396f,2026-08-25T02:04:52.856234+00:00,site_latency,496.09,False
3f65e0435a17a7475adf17b341d1eacc,2026-08-25T02:04:53.174263+00:00,api_generic,229.03,False
8f6dfe24a30d67b83eae4d8676edeb13,2026-08-25T02:04:52.657675+00:00,site_latency,201.05,False
da43ca3cb9aba2281fe5eadf8971ad7f,2026-08-25T02:04:52.606026+00:00,api_generic,130.49,False
5366548b165c450fccb2eecf617cd018,2026-08-25T02:04:51.912599+00:00,checkout,454.1,False
f55be869071debfea69a2d93feed5f41,2026-08-25T02:04:53.262765+00:00,api_generic,50.08,False
8bd6702f2890f93400a33891418f4ef9,2026-08-25T02:04:53.244940+00:00,checkout,165.0,False
cea6c7f3cac2cc28e45fa3957616dfc9,2026-08-25T02:04:52.016055+00:00,site_latency,424.33,False
8a285bd01f54a42adb727bb5c181ef18,2026-08-25T02:04:51.740054+00:00,pix,123.71,False
78e33c169e480a2d8a365e3b88fe9ec2,2026-08-25T02:04:52.784159+00:00,site_latency,331.84,False
4aca7111f84d77cbb3a5b25682cb19d6,2026-08-25T02:04:52.338941+00:00,site_latency,206.81,False
3570a8b1eecec783e4db40255b5cffca,2026-08-25T02:04:51.757040+00:00,api_generic,111.65,True
6344b95e95151d5c2a84856bc4212c45,2026-08-25T02:04:52.366191+00:00,checkout,492.8,False
e75843b9c983cbf1ea8a0496bab7a874,2026-08-25T02:04:53.218306+00:00,site_latency,82.73,False
76c0904f407ab93742adcecec16495a0,2026-08-25T02:04:52.788246+00:00,site_latency,107.88,False
ff32a48063a0a601b2b173658f87c721,2026-08-25T02:04:52.980539+00:00,api_generic,112.86,False
cdf41531d1ecc63c0d221eddaeeadb2d,2026-08-25T02:04:51.859581+00:00,site_latency,515.33,False
6491b2e872b1ea7562623787f8a2c6d2,2026-08-25T02:04:52.327873+00:00,site_latency,224.91,False
f5928c5579eec8e0f201051967700231,2026-08-25T02:04:52.857229+00:00,api_generic,70.61,False
aab15386eeddd5bec73177817ab0f63d,2026-08-25T02:04:52.941087+00:00,checkout,455.52,False
ebbc64398d80171cc057a7c6f56462c6,2026-08-25T02:04:52.046916+00:00,checkout,411.48,False
db77faa11407f5d168b30c542d408346,2026-08-25T02:04:52.336632+00:00,checkout,554.03,False
0a1f4e7d176279eba03b66434a878820,2026-08-25T02:04:53.027240+00:00,api_generic,83.91,False
c30a0bcfdbcd2c84f946b4901c707bd8,2026-08-25T02:04:52.821458+00:00,site_latency,373.94,False
51c4cf059b4e7f660f1fd9aaabc5122d,2026-08-25T02:04:51.671413+00:00,site_latency,277.23,False
a569abb8d9109c06a13d6733bfef7666,2026-08-25T02:04:52.655158+00:00,site_latency,199.29,False
776196d2109c623119a2cce5f845e995,2026-08-25T02:04:52.378199+00:00,api_generic,68.11,False
cce68d5dd50ac2534d8e002ac315f418,2026-08-25T02:04:52.568649+00:00,site_latency,247.54,False
5a8d0a76541c457f4b88108f351d34ec,2026-08-25T02:04:52.376798+00:00,checkout,224.28,False
62633b9424e2de5dc24712a44dceed43,2026-08-25T02:04:52.324301+00:00,checkout,479.88,False
7116690e8be6fbac0161a5fb389dc537,2026-08-25T02:04:52.665196+00:00,checkout,507.75,True
cd48823ec8ea53da6a2fb7c283d0fba6,2026-08-25T02:04:53.096350+00:00,pix,142.56,False
c055026e6aa995e8b56ef453f107152b,2026-08-25T02:04:52.128283+00:00,pix,185.27,False
6e39608f24de4bc285f07203e558808c,2026-08-25T02:04:52.432451+00:00,site_latency,798.84,False
843a1bbf88afcdeb078bc63e49e94c27,2026-08-25T02:04:52.602411+00:00,checkout,425.37,False
2acc2390dc2235e459b8aaddf496520e,2026-08-25T02:04:52.660738+00:00,checkout,687.07,False
dd5b618fa45b663356dd4bec99e56a3e,2026-08-25T02:04:52.874599+00:00,checkout,159.81,False
240247f6213f30609c1d3954ca87ee5d,2026-08-25T02:04:53.108160+00:00,site_latency,113.1,False
6540339ae0d37c2eb9837d019f2696d2,2026-08-25T02:04:53.391955+00:00,site_latency,81.36,False
456cf4441e213b49ad4414aa1019390b,2026-08-25T02:04:52.376315+00:00,api_generic,162.68,True
3dbf5bbf20915fe5a7695a1d3bfe5f1f,2026-08-25T02:04:52.719375+00:00,api_generic,83.49,False
1c12c287cf0fc96bffa60b76f6c8f2e0,2026-08-25T02:04:52.497417+00:00,api_generic,276.62,False
7738ec4143eb03bc03d969e0697eddda,2026-08-25T02:04:52.839648+00:00,checkout,204.77,False
3317e76ff8767ed288525bc0befeec05,2026-08-25T02:04:53.214047+00:00,site_latency,176.55,False
24407a819c70342462c9c1d92231fa2b,2026-08-25T02:04:51.807962+00:00,site_latency,103.0,False
01fc3dc388604a231836ba34483e2625,2026-08-25T02:04:52.809640+00:00,api_generic,118.45,False
c55760712e7a74827349bf38fb87df05,2026-08-25T02:04:53.046404+00:00,site_latency,204.15,False
f7a69a50cd1a23085c000027d9e50835,2026-08-25T02:04:51.803418+00:00,api_generic,88.28,False
51be09e47f9ae785e58eb06548c4e4bb,2026-08-25T02:04:52.391442+00:00,checkout,446.5,False
3559402c625c7dbe7c61c641f6412eaf,2026-08-25T02:04:53.047891+00:00,checkout,296.32,False
